Census,pop,power converted,actual power,census_lat,census_long,Socioeconomic,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,SVI,disadvantaged,d,Bus,Latitude,Longitude
48201555702,15762,37.87,41.24324583,30.00897676,-95.76081293,0.0902,0.1067,0.3168,0.0846,0.0634,0,265,7198,30.061727,-95.681504
48339690100,10794,25.93,28.23969803,30.1206254,-95.75762632,0.4918,0.4413,0.2988,0.1677,0.317,0,265,7198,30.061727,-95.681504
48201555600,6362,15.28,16.64105615,30.05875157,-95.73229196,0.2215,0.3153,0.4455,0.4638,0.312,0,265,7198,30.061727,-95.681504
48201555502,25623,61.56,66.30423052,30.03365717,-95.64155206,0.2099,0.1285,0.3183,0.1774,0.145,0,266,7201,29.997775,-95.669444
48201554402,16708,40.14,43.23346025,29.99180339,-95.68187135,0.0626,0.1578,0.2779,0.1836,0.0987,0,266,7201,29.997775,-95.669444
48201554403,13195,31.7,34.14301669,29.999092,-95.71098966,0.1374,0.497,0.4353,0.0708,0.1621,0,266,7201,29.997775,-95.669444
48201555701,8950,21.5,23.15693561,30.01075788,-95.74040845,0.0357,0.1232,0.2668,0.1329,0.0636,0,266,7201,29.997775,-95.669444
48201554502,6474,15.55,16.74838831,29.9909996,-95.6332455,0.0334,0.2076,0.0658,0.027,0.0142,0,266,7201,29.997775,-95.669444
48201554501,6170,14.82,15.96212957,30.0116299,-95.66335377,0.1635,0.2059,0.3502,0.0389,0.0778,0,266,7201,29.997775,-95.669444
48201554600,4486,10.78,11.61077981,30.00226919,-95.61879689,0.1558,0.1477,0.0553,0.0637,0.0459,0,266,7201,29.997775,-95.669444
48309000100,2177,5.23,5.633059221,31.5542354,-97.13353541,0.6567,0.0755,0.4463,0.9873,0.6494,1,266,7201,29.997775,-95.669444
48041001605,4225,10.15,18.43779828,30.59767823,-96.3256968,0.4771,0.0174,0.3101,0.5187,0.2412,0,267,7202,30.099931,-96.065554
48473680400,4010,9.63,17.49320172,30.09478638,-95.98224426,0.6621,0.0015,0.531,0.0813,0.1575,1,267,7202,30.099931,-96.065554
48039662600,3563,8.56,8.048201281,29.11013518,-95.64409239,0.4713,0.4618,0.4026,0.184,0.3441,0,268,7203,29.155616,-95.683469
48491021602,3082,7.4,6.957557182,30.68664731,-97.57444395,0.5736,0.2254,0.442,0.2743,0.3781,0,268,7203,29.155616,-95.683469
48039662700,2454,5.9,5.547241537,29.13927965,-95.78235818,0.3744,0.2072,0.3858,0.4331,0.3287,1,268,7203,29.155616,-95.683469
48167723502,9266,22.26,21.46473142,29.35383074,-95.12592471,0.4387,0.2888,0.1146,0.2097,0.2379,0,269,7213,29.303555,-95.032327
48423000600,2506,6.02,5.804927365,32.3570988,-95.27919873,0.7198,0.656,0.8743,0.6977,0.7832,1,269,7213,29.303555,-95.032327
48167723300,6685,16.06,15.4862348,29.40147658,-95.06883708,0.3399,0.5566,0.1982,0.7134,0.4353,0,270,7213,29.303555,-95.032327
48167723600,4799,11.53,11.11807517,29.28955954,-95.03419255,0.5811,0.6288,0.3688,0.2106,0.4284,0,270,7213,29.303555,-95.032327
48167723800,4180,10.04,9.681307432,29.33259095,-94.94401197,0.1952,0.4141,0.105,0.1304,0.1425,0,270,7213,29.303555,-95.032327
48073950400,2136,5.13,4.946723818,31.98095994,-95.2594141,0.9465,0.7975,0.7934,0.953,0.9637,1,270,7213,29.303555,-95.032327
48201332000,6191,14.87,16.22260923,29.67246198,-95.34682147,0.9653,0.9937,0.7619,0.9354,0.9916,1,271,7214,29.66688,-95.335133
48201312000,5287,12.7,13.85522107,29.71717308,-95.34418895,0.5667,0.0084,0.3154,0.7671,0.3291,0,271,7214,29.66688,-95.335133
48201332400,3906,9.38,10.23322627,29.65811416,-95.32880875,0.7812,0.565,0.5373,0.2778,0.5739,1,271,7214,29.66688,-95.335133
48201331900,3665,8.81,9.611377763,29.6626882,-95.34669674,0.8213,0.9559,0.7117,0.4541,0.8093,1,271,7214,29.66688,-95.335133
48201332100,3424,8.23,8.978619636,29.68039377,-95.34439712,0.962,0.8602,0.9661,0.15,0.7932,1,271,7214,29.66688,-95.335133
48201331200,3285,7.89,8.607692458,29.66351674,-95.37050966,0.8528,0.9914,0.5555,0.7804,0.9121,1,271,7214,29.66688,-95.335133
48201332300,3143,7.55,8.23676528,29.66650742,-95.32349394,0.9006,0.7424,0.8967,0.1736,0.7137,1,271,7214,29.66688,-95.335133
48201332500,3108,7.47,8.149488296,29.66495353,-95.30743536,0.867,0.729,0.8791,0.8387,0.9096,1,271,7214,29.66688,-95.335133
48339690500,11660,28.01,28.7650331,30.24622128,-95.52212222,0.0464,0.3009,0.0603,0.3781,0.1344,0,272,7215,30.178248,-95.50096
48339690700,10751,25.83,26.52626936,30.20554447,-95.46775593,0.0981,0.3051,0.1442,0.5131,0.2062,0,272,7215,30.178248,-95.50096
48339691301,4563,10.96,11.25543601,30.16571639,-95.52098026,0.052,0.1502,0.0771,0.0031,0.0031,0,272,7215,30.178248,-95.50096
48339690800,4239,10.18,10.45441046,30.19706399,-95.49256198,0.0723,0.0705,0.0805,0.1134,0.0315,0,272,7215,30.178248,-95.50096
48339691100,4229,10.16,10.43387134,30.17746462,-95.51527423,0.0173,0.5386,0.1245,0.0612,0.0643,0,272,7215,30.178248,-95.50096
48339691000,3984,9.57,9.827967394,30.1859207,-95.51255017,0.11,0.1245,0.0461,0.0155,0.0096,0,272,7215,30.178248,-95.50096
48113016624,3090,7.42,7.620012337,32.56883286,-96.91680977,0.2652,0.6639,0.5017,0.1078,0.2755,0,272,7215,30.178248,-95.50096
48201510800,7958,19.12,20.87928362,29.76725745,-95.43619923,0.0119,0.0247,0.0914,0.6209,0.0745,0,273,7216,29.771545,-95.411083
48201510900,7075,17,18.56421661,29.78418283,-95.43093727,0.0806,0.01,0.4738,0.0996,0.0288,0,273,7216,29.771545,-95.411083
48201411501,6828,16.4,17.90900897,29.73545667,-95.44222793,0.0468,0.0105,0.1802,0.2467,0.0248,0,273,7216,29.771545,-95.411083
48201510600,6203,14.9,16.27098985,29.77401183,-95.41149271,0.02,0.0046,0.3298,0.0969,0.0054,0,273,7216,29.771545,-95.411083
48201510400,3891,9.35,10.21031914,29.78376845,-95.39262564,0.0754,0.0241,0.2309,0.3572,0.0716,0,273,7216,29.771545,-95.411083
48201510500,3325,7.99,8.725181807,29.78382548,-95.40349197,0.1391,0.0172,0.3104,0.338,0.0839,0,273,7216,29.771545,-95.411083
48005000700,4256,10.23,76.392,31.33651383,-94.72582798,0.985,0.7924,0.8489,0.9244,0.9743,1,274,7217,29.773179,-95.314327
48339694400,9160,22.01,23.15453925,30.34358218,-95.60752329,0.4782,0.5026,0.4105,0.6812,0.5311,0,275,7218,30.306163,-95.68639
48339694600,8327,20.01,21.0505375,30.33857244,-95.7546537,0.3143,0.3402,0.2081,0.8882,0.4491,0,275,7218,30.306163,-95.68639
48439111308,1546,3.71,3.902923245,32.57076972,-97.13185999,0.1648,0.3802,0.1224,0.7794,0.3258,0,275,7218,30.306163,-95.68639
48491020505,2671,6.42,1.196237741,30.51609905,-97.71103282,0.0656,0.2107,0.2188,0.1838,0.1029,0,276,7219,29.416447,-96.085418
48099980000,131,0.31,0.057762259,31.25621655,-97.76594401,0.5849,0.0645,0.4392,0.3704,0.3437,1,277,7219,29.416447,-96.085418
48041002007,7411,17.81,141.273,30.56606349,-96.28958928,0.4103,0.0287,0.2668,0.0794,0.0981,0,278,7220,29.670869,-95.58599
48201453700,9804,23.55,25.2453499,29.68299629,-95.60518634,0.7283,0.3283,0.9195,0.7353,0.7398,1,279,7221,29.699688,-95.584817
48201453602,8424,20.24,21.69706505,29.68171167,-95.57877776,0.9075,0.7179,0.8891,0.6622,0.8735,1,279,7221,29.699688,-95.584817
48201453000,8200,19.7,21.11819078,29.69614836,-95.57924422,0.7158,0.1867,0.9715,0.3681,0.6041,1,279,7221,29.699688,-95.584817
48201452400,8119,19.51,20.9145128,29.71011784,-95.57951995,0.848,0.7068,0.9461,0.3574,0.7661,1,279,7221,29.699688,-95.584817
48201452500,7927,19.04,20.41067779,29.7090908,-95.60092138,0.9102,0.8947,0.9288,0.9436,0.9791,1,279,7221,29.699688,-95.584817
48201452802,7013,16.85,18.06302105,29.69629384,-95.60020265,0.7751,0.4629,0.9564,0.788,0.8255,1,279,7221,29.699688,-95.584817
48201452801,5826,14,15.00785132,29.6961426,-95.60949298,0.6519,0.5788,0.8889,0.3629,0.6421,1,279,7221,29.699688,-95.584817
48201452900,4626,11.11,11.90980201,29.69630066,-95.59185811,0.9582,0.7022,0.9392,0.5323,0.8725,1,279,7221,29.699688,-95.584817
48201453100,4550,10.93,11.71684392,29.69672628,-95.56419917,0.925,0.7119,0.9023,0.6908,0.8923,1,279,7221,29.699688,-95.584817
48051970100,1358,3.26,3.494685378,30.62444003,-96.62693596,0.2713,0.3233,0.0318,0.2386,0.1761,0,279,7221,29.699688,-95.584817
48201310600,5874,14.11,14.36831722,29.73253634,-95.32482154,0.8085,0.3587,0.9164,0.4692,0.6997,1,280,7222,29.721825,-95.318275
48201311200,4875,11.71,11.92437949,29.71929627,-95.29905997,0.819,0.6884,0.9223,0.5505,0.8038,1,280,7222,29.721825,-95.318275
48201310300,4859,11.67,11.8836472,29.73646519,-95.33597829,0.71,0.0954,0.7913,0.3048,0.4923,0,280,7222,29.721825,-95.318275
48201311800,4465,10.73,10.92643825,29.7059033,-95.32112338,0.9188,0.6683,0.9497,0.7491,0.9088,1,280,7222,29.721825,-95.318275
48201310700,4302,10.34,10.52929837,29.7210796,-95.31603236,0.7068,0.358,0.8453,0.9064,0.7959,1,280,7222,29.721825,-95.318275
48201313400,3152,7.57,7.708586913,29.69421183,-95.3381976,0.8411,0.8359,0.5472,0.7075,0.804,1,280,7222,29.721825,-95.318275
48251130900,2826,6.79,6.914307152,32.3628564,-97.37391068,0.6592,0.4198,0.6111,0.6223,0.6219,1,280,7222,29.721825,-95.318275
48201310800,2604,6.26,6.374604237,29.73025599,-95.31080601,0.8336,0.335,0.9237,0.9148,0.8654,1,280,7222,29.721825,-95.318275
48201311900,2600,6.25,6.364421164,29.71687633,-95.32538603,0.8877,0.7497,0.9334,0.6597,0.8829,1,280,7222,29.721825,-95.318275
48201552800,9371,22.51,23.35871455,29.98196973,-95.53283783,0.1357,0.2342,0.1655,0.1688,0.1175,0,281,7223,29.988446,-95.531201
48201554002,4279,10.28,10.66759598,29.99971715,-95.54383403,0.0363,0.2281,0.1337,0.0127,0.0134,0,281,7223,29.988446,-95.531201
48201553700,4242,10.19,10.57420263,30.01752341,-95.51011558,0.4135,0.3176,0.5231,0.3675,0.3886,0,281,7223,29.988446,-95.531201
48217961000,2015,4.84,5.022486826,31.99978248,-97.11255164,0.8864,0.9186,0.7127,0.6043,0.865,1,281,7223,29.988446,-95.531201
48201412200,5914,14.21,15.24750837,29.70696013,-95.41106411,0.0867,0.1308,0.2433,0.6704,0.216,0,282,7224,29.706787,-95.401748
48201410800,4215,10.13,10.86961715,29.73853106,-95.40500575,0.1069,0.0358,0.271,0.1978,0.0659,0,282,7224,29.706787,-95.401748
48035950600,1808,4.34,4.656874477,31.88784012,-97.43385447,0.4084,0.5878,0.0199,0.2791,0.283,1,282,7224,29.706787,-95.401748
48041002009,4832,11.61,111.438,30.56704658,-96.24111608,0.0614,0.375,0.0654,0.0602,0.0549,0,283,7225,29.8586,-95.580768
48201331300,5460,13.12,12.31326421,29.64618433,-95.37918784,0.7835,0.4815,0.7389,0.5692,0.7007,1,284,7226,29.656113,-95.378696
48201330400,4897,11.77,11.04627437,29.61669418,-95.45549313,0.8499,0.7006,0.8558,0.442,0.7705,1,284,7226,29.656113,-95.378696
48201314300,4263,10.24,9.610352551,29.68375539,-95.41774908,0.6108,0.0548,0.5528,0.545,0.4326,0,284,7226,29.656113,-95.378696
48309000800,3027,7.27,6.822974907,31.54240741,-97.16246122,0.8933,0.9571,0.7154,0.4374,0.8402,1,284,7226,29.656113,-95.378696
48201331400,2421,5.82,5.462133969,29.65268056,-95.36243004,0.9868,0.9975,0.5105,0.3574,0.8737,1,284,7226,29.656113,-95.378696
48041001801,5615,13.49,285.411,30.58980999,-96.29800254,0.2357,0.226,0.1396,0.319,0.1914,0,285,7229,29.827486,-95.65992
48491021000,3095,7.44,7.371,30.55932563,-97.39567929,0.5648,0.3379,0.8051,0.8815,0.7001,1,286,7230,29.464406,-95.966234
48347950400,7579,18.21,50.847,31.68829452,-94.57169347,0.1694,0.5382,0.1188,0.1759,0.1709,0,287,7231,29.613602,-95.11937
48167722700,4952,11.9,11.44768265,29.38694524,-94.98955795,0.6511,0.9077,0.4155,0.8275,0.7535,1,288,7232,29.363162,-94.980107
48167723000,3308,7.95,7.647821605,29.37380677,-94.98669302,0.7417,0.7115,0.5207,0.4078,0.625,1,288,7232,29.363162,-94.980107
48401951100,2797,6.72,6.464573734,31.94467883,-94.85550913,0.6532,0.5754,0.2714,0.245,0.4397,1,288,7232,29.363162,-94.980107
48167722900,2640,6.34,6.099017481,29.36327738,-94.98004894,0.7528,0.9726,0.4843,0.3666,0.6995,1,288,7232,29.363162,-94.980107
48167722800,2553,6.13,5.896999552,29.3657591,-94.96463957,0.8724,0.6985,0.6083,0.9386,0.8946,1,288,7232,29.363162,-94.980107
48167723700,2324,5.58,5.367904975,29.34356438,-94.98440899,0.8361,0.9671,0.5849,0.6131,0.8364,1,288,7232,29.363162,-94.980107
48473680300,10183,24.46,25.99775416,30.04744724,-95.97669642,0.526,0.6317,0.5396,0.8442,0.6638,0,289,7233,30.079593,-95.932264
48145000700,2823,6.78,7.206245839,31.1038512,-96.98100125,0.5037,0.7148,0.2123,0.8089,0.5808,1,289,7233,30.079593,-95.932264
48339692300,19479,46.8,47.62990521,30.10601102,-95.28844856,0.2063,0.1454,0.4981,0.7748,0.3654,0,290,7234,30.106685,-95.297121
48339692500,9584,23.03,23.43839139,30.12502959,-95.18987981,0.7929,0.5551,0.4939,0.7938,0.7258,1,290,7234,30.106685,-95.297121
48213951000,2551,6.13,6.238703397,32.15353543,-96.03249319,0.9248,0.9835,0.4153,0.9131,0.9384,1,290,7234,30.106685,-95.297121
48201543003,22394,53.8,57.80183248,29.88723715,-95.70174236,0.5249,0.339,0.7699,0.1554,0.4201,0,291,7235,29.93433,-95.74763
48201543002,20582,49.45,53.12826424,29.93475069,-95.70412932,0.1458,0.1925,0.3919,0.093,0.1162,0,291,7235,29.93433,-95.74763
48201543001,14126,33.94,36.46457611,29.93865535,-95.76831157,0.133,0.0826,0.4042,0.0209,0.0374,0,291,7235,29.93433,-95.74763
48035950200,1637,3.93,4.222327168,31.92311497,-97.6578407,0.6177,0.9598,0.3692,0.7408,0.7206,1,291,7235,29.93433,-95.74763
48347950700,4545,10.92,38.271,31.63232638,-94.67000619,0.9407,0.9197,0.6125,0.962,0.9627,1,292,7236,29.987805,-95.353412
48157675800,3281,7.88,8.217636489,29.52920168,-95.97252507,0.7125,0.8671,0.5488,0.1813,0.5812,1,293,7237,29.592427,-95.955277
48099010803,2742,6.59,6.872363511,31.09959358,-97.88927472,0.332,0.6838,0.1825,0.0581,0.2026,0,293,7237,29.592427,-95.955277
48291701400,8073,19.4,29.43030438,29.97821466,-94.60930624,0.512,0.6033,0.5417,0.8577,0.6596,1,294,7238,30.075658,-94.733441
48005001300,5052,12.14,18.41669562,31.19508974,-94.52018942,0.7901,0.8133,0.0021,0.1617,0.4401,1,294,7238,30.075658,-94.733441
48071710401,5726,13.76,14.95817846,29.76693391,-94.42239347,0.5788,0.642,0.2475,0.8264,0.6112,0,295,7239,29.868546,-94.603021
48347950800,3803,9.14,9.935883077,31.59000463,-94.66884449,0.9167,0.9282,0.7202,0.9524,0.9697,1,295,7239,29.868546,-94.603021
48071710500,3718,8.93,9.707596923,29.65653319,-94.57973577,0.8261,0.4526,0.6498,0.8715,0.8017,1,295,7239,29.868546,-94.603021
48071710300,2985,7.17,7.794341538,29.83677754,-94.63295504,0.6348,0.7711,0.1771,0.3909,0.5036,0,295,7239,29.868546,-94.603021
48201330301,8688,20.87,22.68317077,29.63611784,-95.47218193,0.6233,0.3382,0.9359,0.117,0.476,1,296,7240,29.653418,-95.475296
48201422301,8193,19.68,21.38978442,29.64968498,-95.50455213,0.7974,0.3384,0.8806,0.9123,0.8393,1,296,7240,29.653418,-95.475296
48201422402,6612,15.89,17.27051191,29.65948779,-95.49682531,0.6907,0.2364,0.8835,0.8801,0.7498,1,296,7240,29.653418,-95.475296
48201422100,5400,12.97,14.09682438,29.64822656,-95.48708228,0.483,0.3338,0.6612,0.2056,0.3973,0,296,7240,29.653418,-95.475296
48201330200,4263,10.24,11.12964392,29.63924011,-95.45469682,0.7889,0.5005,0.8935,0.8943,0.8593,1,296,7240,29.653418,-95.475296
48201420500,3925,9.43,10.2492717,29.64994519,-95.47278169,0.9277,0.6332,0.9187,0.9653,0.9604,1,296,7240,29.653418,-95.475296
48201420600,2283,5.48,5.956098506,29.66107282,-95.4702004,0.1579,0.1358,0.5249,0.1118,0.1381,0,296,7240,29.653418,-95.475296
48201422302,1881,4.52,4.912694388,29.64901454,-95.49710668,0.2742,0.2431,0.5966,0.263,0.2899,0,296,7240,29.653418,-95.475296
48471790101,7125,17.12,104.325,30.90940368,-95.52240673,0.6933,0.0979,0.4459,0.8776,0.5956,1,297,7241,29.771225,-95.511751
48005000101,6513,15.65,80.139,31.44023445,-94.85366451,0.6469,0.7296,0.1626,0.8431,0.644,0,298,7242,29.918595,-95.441194
48005000600,6716,16.14,78.708,31.34894935,-94.69625475,0.7826,0.8518,0.6869,0.7733,0.8399,1,299,7243,29.932872,-95.057187
48039661000,7242,17.4,16.49160808,29.46627258,-95.29755278,0.2458,0.3279,0.4837,0.333,0.2984,0,300,7244,29.481461,-95.361402
48039661800,6163,14.81,14.03682274,29.36736271,-95.37415539,0.4393,0.534,0.4673,0.358,0.428,0,300,7244,29.481461,-95.361402
48027020401,3289,7.9,7.487569185,31.14903481,-97.34847511,0.7313,0.9707,0.4522,0.9202,0.8729,1,300,7244,29.481461,-95.361402
48201550302,12258,29.45,30.80975855,30.00289808,-95.44182903,0.7206,0.5861,0.7578,0.6225,0.7131,1,301,7245,30.00824,-95.438996
48201553600,8097,19.45,20.34804088,30.02696801,-95.4930253,0.2266,0.0887,0.3816,0.5868,0.2648,0,301,7245,30.00824,-95.438996
48201553200,6452,15.5,16.2156624,30.0273758,-95.44839605,0.5594,0.7845,0.6077,0.9536,0.7924,1,301,7245,30.00824,-95.438996
48201553300,6377,15.32,16.02735148,30.02642304,-95.43469776,0.7062,0.5305,0.7469,0.7804,0.7473,1,301,7245,30.00824,-95.438996
48201553401,4206,10.11,10.57679657,30.04110386,-95.44368585,0.1938,0.2452,0.1262,0.0414,0.0645,0,301,7245,30.00824,-95.438996
48293970500,1913,4.6,4.81239013,31.68096841,-96.46658025,0.9159,0.4294,0.6513,0.8987,0.8495,1,301,7245,30.00824,-95.438996
48201541003,14425,34.66,37.66478545,29.92506834,-95.67519752,0.2295,0.1186,0.3187,0.0551,0.0881,0,302,7246,29.909215,-95.651234
48201541201,9331,22.42,24.36366098,29.89310672,-95.67648003,0.1412,0.2201,0.4105,0.1619,0.1546,0,302,7246,29.909215,-95.651234
48201541002,8937,21.47,23.33130247,29.92569078,-95.65890908,0.2071,0.5369,0.4526,0.3156,0.3086,0,302,7246,29.909215,-95.651234
48201541202,8783,21.1,22.92922599,29.88832182,-95.66095138,0.4984,0.2534,0.5465,0.7211,0.5267,0,302,7246,29.909215,-95.651234
48201552200,7798,18.73,20.35376317,29.94600187,-95.64754208,0.5406,0.8131,0.5507,0.8045,0.6959,0,302,7246,29.909215,-95.651234
48201540902,6654,15.99,17.37622387,29.89402989,-95.6321124,0.1098,0.0908,0.378,0.3129,0.1492,0,302,7246,29.909215,-95.651234
48201541601,6198,14.89,16.18086138,29.83917826,-95.68806438,0.3362,0.1638,0.4818,0.292,0.2725,0,302,7246,29.909215,-95.651234
48201552101,4270,10.26,11.14947198,29.92290348,-95.61854672,0.294,0.0939,0.5421,0.2722,0.2391,0,302,7246,29.909215,-95.651234
48201552301,4220,10.14,11.01906879,29.95611808,-95.61858464,0.2681,0.6482,0.1109,0.0625,0.1659,0,302,7246,29.909215,-95.651234
48201552103,3309,7.95,8.639210741,29.93823927,-95.62479474,0.2568,0.3884,0.4363,0.1845,0.2494,0,302,7246,29.909215,-95.651234
48201540901,2488,5.98,6.498425187,29.88972003,-95.62442728,0.0447,0.0912,0.2542,0.0668,0.0355,0,302,7246,29.909215,-95.651234
48491021203,3080,7.4,5.775012723,30.5954646,-97.40326835,0.6175,0.4405,0.6699,0.8471,0.6989,1,303,7247,29.259878,-95.667662
48491021603,1827,4.39,3.425987277,30.78784141,-97.64942099,0.3702,0.2622,0.4355,0.2342,0.2855,0,304,7247,29.259878,-95.667662
48471790600,4801,11.53,82.49860902,30.73001285,-95.53819368,0.7519,0.1333,0.6987,0.9942,0.8005,1,305,7248,29.736295,-95.523292
48471790700,8031,19.29,138.022391,30.70096778,-95.53669983,0.7384,0.0228,0.5187,0.822,0.515,1,306,7248,29.736295,-95.523292
48201211100,5953,14.3,15.5869783,29.78707259,-95.33202131,0.8584,0.9146,0.9449,0.6973,0.9217,1,307,7249,29.800187,-95.328888
48201230200,4937,11.86,12.927382,29.8194839,-95.30561802,0.8436,0.8805,0.6704,0.9192,0.9232,1,307,7249,29.800187,-95.328888
48201211700,3990,9.59,10.45308545,29.80023233,-95.30465439,0.7964,0.7491,0.8971,0.7988,0.8731,1,307,7249,29.800187,-95.328888
48201230400,3423,8.22,8.959787525,29.83062682,-95.32520928,0.887,0.515,0.9116,0.6215,0.8214,1,307,7249,29.800187,-95.328888
48201313000,2603,6.25,6.812490514,29.71901633,-95.37302926,0.5392,0.6018,0.3816,0.8394,0.6244,0,307,7249,29.800187,-95.328888
48201220100,2208,5.3,5.776991956,29.81518077,-95.34357495,0.9482,0.7847,0.9581,0.5903,0.9042,1,307,7249,29.800187,-95.328888
48201211000,1941,4.66,5.079392928,29.79709518,-95.33216726,0.9181,0.8602,0.9267,0.6902,0.9234,1,307,7249,29.800187,-95.328888
48201210900,1209,2.9,3.160995599,29.80417026,-95.33119591,0.839,0.6382,0.8569,0.3299,0.7139,1,307,7249,29.800187,-95.328888
48201230100,1169,2.81,3.062895735,29.8140495,-95.33001749,0.858,0.5995,0.8173,0.6305,0.8028,1,307,7249,29.800187,-95.328888
48201310100,5327,12.8,11.90651839,29.75452496,-95.34337037,0.6755,0.0929,0.737,0.8859,0.6628,1,308,7250,29.753624,-95.35981
48201100000,5063,12.16,11.31119247,29.75741012,-95.36319527,0.2341,0.0318,0.3506,0.8559,0.2942,0,308,7250,29.753624,-95.35981
48251130602,2207,5.3,4.930042772,32.26319736,-97.52655137,0.2034,0.447,0.0492,0.258,0.1816,0,308,7250,29.753624,-95.35981
48201312200,2002,4.81,4.474246364,29.73209015,-95.34974605,0.9117,0.8326,0.6785,0.9442,0.9428,1,308,7250,29.753624,-95.35981
48201556000,7265,17.45,18.54114558,30.07382667,-95.85849058,0.5485,0.6238,0.6693,0.8628,0.7103,0,309,7251,30.047619,-95.833733
48201543100,3633,8.73,9.275885442,29.96403757,-95.85221511,0.3216,0.4924,0.6391,0.7796,0.5555,0,309,7251,30.047619,-95.833733
48035950500,3055,7.34,7.798968974,31.78272098,-97.57803984,0.6628,0.8309,0.229,0.7715,0.6713,1,309,7251,30.047619,-95.833733
48039662200,7375,17.72,18.9311061,29.25421838,-95.40065452,0.2512,0.3677,0.2907,0.8059,0.414,0,310,7253,29.174921,-95.450088
48039662000,6249,15.01,16.03588615,29.22952686,-95.68511091,0.5362,0.3635,0.4091,0.7696,0.5576,0,310,7253,29.174921,-95.450088
48039662100,5481,13.17,14.07012795,29.19688331,-95.50984561,0.4859,0.4581,0.4193,0.9513,0.6446,0,310,7253,29.174921,-95.450088
48039662300,5211,12.52,13.3757025,29.17546737,-95.42295122,0.5488,0.7792,0.4023,0.8527,0.6747,0,310,7253,29.174921,-95.450088
48039662400,5040,12.11,12.9376803,29.19793845,-95.34687658,0.423,0.4074,0.334,0.8816,0.5474,0,310,7253,29.174921,-95.450088
48099010501,3085,7.41,7.916450123,31.14526024,-97.82642498,0.783,0.4311,0.2238,0.0224,0.2874,1,310,7253,29.174921,-95.450088
48039662500,2986,7.17,7.660046881,29.11817639,-95.54200843,0.3688,0.7736,0.2276,0.7021,0.5,0,310,7253,29.174921,-95.450088
48339693900,13140,31.57,31.69645704,30.34773126,-95.42914734,0.6609,0.4484,0.7261,0.9708,0.8155,1,311,7254,30.377954,-95.37714
48339694102,5304,12.74,12.79103144,30.41252472,-95.42852326,0.4573,0.9228,0.4648,0.2555,0.5013,1,311,7254,30.377954,-95.37714
48213950500,2339,5.62,5.642511516,32.31642249,-96.00541998,0.4964,0.6346,0.122,0.7961,0.534,1,311,7254,30.377954,-95.37714
48201410200,5237,12.58,13.68466458,29.75742231,-95.39207041,0.0276,0.013,0.3062,0.1728,0.0227,0,312,7255,29.74097,-95.391302
48201410600,4458,10.71,11.65045768,29.7463216,-95.37773909,0.0109,0.0054,0.1723,0.6185,0.0536,0,312,7255,29.74097,-95.391302
48201410701,4154,9.98,10.85635552,29.74177024,-95.38985626,0.2543,0.0289,0.3097,0.7957,0.2611,0,312,7255,29.74097,-95.391302
48201313100,3561,8.56,9.311663655,29.7108532,-95.38982499,0.1242,0.0419,0.2974,0.6351,0.1841,0,312,7255,29.74097,-95.391302
48201410702,2808,6.75,7.342725429,29.7363647,-95.38976976,0.4285,0.0339,0.3726,0.761,0.3512,0,312,7255,29.74097,-95.391302
48201410402,2353,5.65,6.146133137,29.74749843,-95.39873085,0.033,0.0479,0.1984,0.1957,0.047,0,312,7255,29.74097,-95.391302
48005001001,5169,12.42,86.862,31.20238559,-94.81085883,0.9486,0.91,0.6509,0.9647,0.9691,1,313,7256,29.583542,-95.460693
48039660601,13024,31.29,32.40078353,29.57157528,-95.36955116,0.2224,0.4258,0.5132,0.0854,0.2062,0,314,7257,29.561554,-95.279739
48039660500,9591,23.04,23.85791156,29.57784873,-95.317987,0.2804,0.2182,0.5293,0.1667,0.2289,0,314,7257,29.561554,-95.279739
48039660801,9188,22.07,22.85347691,29.55308475,-95.30994659,0.0716,0.2252,0.3292,0.5952,0.23,0,314,7257,29.561554,-95.279739
48039660802,8418,20.22,20.93780259,29.53971912,-95.30522083,0.2103,0.0448,0.4966,0.2419,0.1584,0,314,7257,29.561554,-95.279739
48039660900,7612,18.29,18.9392883,29.50595097,-95.28771857,0.4978,0.3047,0.6492,0.4663,0.4818,0,314,7257,29.561554,-95.279739
48395960400,3281,7.88,8.159737112,30.86623462,-96.4920771,0.285,0.6562,0.2609,0.4389,0.3604,0,314,7257,29.561554,-95.279739
48201431900,4357,10.47,9.928026246,29.73456551,-95.46427447,0.0443,0.0402,0.4095,0.7222,0.1935,0,315,7258,29.740079,-95.446409
48201410401,4050,9.73,9.226331936,29.74751773,-95.40640031,0.0044,0.032,0.0245,0.0842,0.0015,0,315,7258,29.740079,-95.446409
48201411300,4041,9.71,9.207367225,29.74908092,-95.45261105,0.058,0.0751,0.3235,0.37,0.1267,0,315,7258,29.740079,-95.446409
48201411502,3792,9.11,8.638425893,29.73497421,-95.42861615,0.0434,0.0178,0.3485,0.4874,0.0914,0,315,7258,29.740079,-95.446409
48309001000,2629,6.32,5.992848699,31.55620079,-97.15739962,0.9632,0.9358,0.7695,0.3869,0.8621,1,315,7258,29.740079,-95.446409
48201350100,17237,41.41,43.58389818,29.57566324,-95.23607936,0.3631,0.241,0.6526,0.2388,0.3333,0,316,7259,29.586959,-95.225601
